player_id,player_name,player_nickname,jersey_number,country,cards,positions,match_id,team_name
12255,Federico Dimarco,,3,Italy,[],[],3940878,Italy
23221,Alessandro Buongiorno,,4,Italy,[],[],3940878,Italy
25048,Giacomo Raspadori,,11,Italy,[],[],3940878,Italy
29965,Raoul Bellanova,,15,Italy,[],[],3940878,Italy
30926,Davide Frattesi,,7,Italy,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '85:51', 'to': '85:56', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '85:56', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3940878,Italy
31093,Mateo Retegui,,19,Italy,[],"[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '63:25', 'to': '63:33', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 22, 'position': 'Right Center Forward', 'from': '63:33', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3940878,Italy
31225,Guglielmo Vicario,,12,Italy,[],[],3940878,Italy
38909,Nicolò Fagioli,,21,Italy,[],"[{'position_id': 10, 'position': 'Center Defensive Midfield', 'from': '00:00', 'to': '45:00', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '45:00', 'to': '85:51', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - Off (Tactical)'}]",3940878,Italy
49445,Michael Ijemuan Folorunsho,Michael Folorunsho,25,Italy,[],[],3940878,Italy
50729,Andrea Cambiaso,,24,Italy,[],"[{'position_id': 6, 'position': 'Left Back', 'from': '74:06', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3940878,Italy
133968,Federico Gatti,,6,Italy,[],[],3940878,Italy
3153,Ádám Lang,,2,Hungary,[],[],3930177,Hungary
4286,Callum Styles,,17,Hungary,"[{'time': '17:24', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': '60:33', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930177,Hungary
7162,Ádám Nagy,,8,Hungary,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '60:33', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930177,Hungary
8509,Willi Orban,,6,Hungary,"[{'time': '25:37', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 4, 'position': 'Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930177,Hungary
8524,Péter Gulácsi,,1,Hungary,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930177,Hungary
11268,Attila Fiola,,5,Hungary,[],[],3930177,Hungary
12921,Barnabás Varga,,19,Hungary,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '73:48', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Injury)'}]",3930177,Hungary
16502,László Kleinheisler,,15,Hungary,"[{'time': '74:09', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 2}]",[],3930177,Hungary
16741,Loïc Négo,,7,Hungary,[],[],3930177,Hungary
19316,Roland Sallai,,20,Hungary,[],"[{'position_id': 20, 'position': 'Left Attacking Midfield', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930177,Hungary
21209,Dominik Szoboszlai,,10,Hungary,[],"[{'position_id': 18, 'position': 'Right Attacking Midfield', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930177,Hungary
31887,Endre Botka,,21,Hungary,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930177,Hungary
31889,Dénes Dibusz,,12,Hungary,[],[],3930177,Hungary
39683,Botond Balogh,,3,Hungary,[],[],3930177,Hungary
40039,Krisztofer Horváth,,25,Hungary,[],[],3930177,Hungary
40500,Mihály Kata,,26,Hungary,[],[],3930177,Hungary
40920,Márton Dárdai,,24,Hungary,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': '73:49', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930177,Hungary
42822,András Schäfer,,13,Hungary,"[{'time': '43:07', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930177,Hungary
46376,Attila Szalai,,4,Hungary,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '73:49', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930177,Hungary
46789,Bendegúz Bolla,,14,Hungary,[],"[{'position_id': 7, 'position': 'Right Wing Back', 'from': '00:00', 'to': '85:39', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930177,Hungary
50329,Dániel Gazdag,,16,Hungary,[],[],3930177,Hungary
73886,Zsolt Nagy,,18,Hungary,[],"[{'position_id': 8, 'position': 'Left Wing Back', 'from': '85:38', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930177,Hungary
89635,Milos Kerkez,,11,Hungary,[],"[{'position_id': 8, 'position': 'Left Wing Back', 'from': '00:00', 'to': '85:38', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930177,Hungary
158733,Péter Szappanos,,22,Hungary,[],[],3930177,Hungary
264277,Martin Ádám,,9,Hungary,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '73:48', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Injury)', 'end_reason': 'Final Whistle'}]",3930177,Hungary
389882,Kevin Csoboth,,23,Hungary,"[{'time': '10:00', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 2}]","[{'position_id': 7, 'position': 'Right Wing Back', 'from': '85:39', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930177,Hungary
3620,Scott McTominay,,4,Scotland,"[{'time': '49:47', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 20, 'position': 'Left Attacking Midfield', 'from': '00:00', 'to': '75:56', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 18, 'position': 'Right Attacking Midfield', 'from': '75:56', 'to': '88:18', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 13, 'position': 'Right Center Midfield', 'from': '88:18', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930177,Scotland
3655,Andrew Robertson,,3,Scotland,[],"[{'position_id': 8, 'position': 'Left Wing Back', 'from': '00:00', 'to': '88:13', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930177,Scotland
9042,Greg Taylor,,24,Scotland,[],[],3930177,Scotland
9045,Zander Clark,,21,Scotland,[],[],3930177,Scotland
9466,Che Adams,,10,Scotland,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '75:55', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930177,Scotland
9478,Kenneth McLean,,23,Scotland,[],"[{'position_id': 7, 'position': 'Right Wing Back', 'from': '82:57', 'to': '83:00', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '83:00', 'to': '88:18', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 8, 'position': 'Left Wing Back', 'from': '88:18', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930177,Scotland
9481,Grant Campbell Hanley,,5,Scotland,[],"[{'position_id': 4, 'position': 'Center Back', 'from': '00:00', 'to': '86:52', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 4, 'position': 'Center Back', 'from': '87:15', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Player On', 'end_reason': 'Final Whistle'}]",3930177,Scotland
9621,Liam Cooper,,16,Scotland,[],[],3930177,Scotland
9974,John McGinn,,7,Scotland,[],"[{'position_id': 18, 'position': 'Right Attacking Midfield', 'from': '00:00', 'to': '75:48', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930177,Scotland
10002,Scott McKenna,,26,Scotland,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930177,Scotland
10008,Ryan Jack,,20,Scotland,[],[],3930177,Scotland
10285,Stuart Armstrong,,17,Scotland,[],"[{'position_id': 18, 'position': 'Right Attacking Midfield', 'from': '75:48', 'to': '75:56', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 20, 'position': 'Left Attacking Midfield', 'from': '75:56', 'to': '88:18', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 15, 'position': 'Left Center Midfield', 'from': '88:18', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930177,Scotland
10534,Callum McGregor,,8,Scotland,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': '10:43', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '11:22', 'to': '88:18', 'from_period': 1, 'to_period': 2, 'start_reason': 'Player On', 'end_reason': 'Tactical Shift'}, {'position_id': 10, 'position': 'Center Defensive Midfield', 'from': '88:18', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930177,Scotland
10536,James Forrest,,25,Scotland,[],[],3930177,Scotland
11116,Jack Hendry,,13,Scotland,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930177,Scotland
11129,Ross McCrorie,,22,Scotland,[],[],3930177,Scotland
12510,Ryan Christie,,11,Scotland,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '82:44', 'to': '83:00', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 7, 'position': 'Right Wing Back', 'from': '83:00', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930177,Scotland
13784,Liam Kelly,,12,Scotland,[],[],3930177,Scotland
16931,Lewis Morgan,,18,Scotland,[],"[{'position_id': 8, 'position': 'Left Wing Back', 'from': '88:13', 'to': '88:18', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 22, 'position': 'Right Center Forward', 'from': '88:18', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930177,Scotland
22308,Anthony Ralston,,2,Scotland,[],"[{'position_id': 7, 'position': 'Right Wing Back', 'from': '00:00', 'to': '82:57', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930177,Scotland
22379,Angus Gunn,,1,Scotland,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930177,Scotland
31067,Billy Gilmour,,14,Scotland,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': '82:44', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930177,Scotland
38169,Lawrence Shankland,,9,Scotland,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '75:55', 'to': '88:18', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 24, 'position': 'Left Center Forward', 'from': '88:18', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930177,Scotland
49720,Tommy Conway,,19,Scotland,[],[],3930177,Scotland
2972,Marcus Thuram,,15,France,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '74:41', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930173,France
3009,Kylian Mbappé Lottin,Kylian Mbappé,10,France,[],[],3930173,France
3026,Adrien Rabiot,,14,France,[],"[{'position_id': 16, 'position': 'Left Midfield', 'from': '00:00', 'to': '87:45', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 16, 'position': 'Left Midfield', 'from': '87:55', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Player On', 'end_reason': 'Final Whistle'}]",3930173,France
3379,Alphonse Areola,,23,France,[],[],3930173,France
3604,Olivier Giroud,,9,France,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '74:41', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930173,France
3761,Mike Maignan,,16,France,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930173,France
3804,Ferland Mendy,,3,France,[],[],3930173,France
3961,N'Golo Kanté,N'Golo Kanté,13,France,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930173,France
4445,Jules Koundé,,5,France,[],"[{'position_id': 2, 'position': 'Right Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930173,France
4893,Brice Samba,,1,France,[],[],3930173,France
5476,Benjamin Pavard,,2,France,[],[],3930173,France
5477,Ousmane Dembélé,,11,France,[],"[{'position_id': 12, 'position': 'Right Midfield', 'from': '00:00', 'to': '74:31', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930173,France
5487,Antoine Griezmann,,7,France,[],"[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930173,France
6704,Theo Bernard François Hernández,Theo Hernández,22,France,[],"[{'position_id': 6, 'position': 'Left Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930173,France
7252,Jonathan Clauss,,21,France,[],[],3930173,France
8217,Kingsley Coman,,20,France,[],"[{'position_id': 12, 'position': 'Right Midfield', 'from': '74:31', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930173,France
8519,Dayotchanculle Upamecano,,4,France,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930173,France
10481,Aurélien Djani Tchouaméni,Aurélien Tchouaméni,8,France,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930173,France
11135,Ibrahima Konaté,,24,France,[],[],3930173,France
11990,Youssouf Fofana,,19,France,[],[],3930173,France
17592,William Saliba,,17,France,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930173,France
22097,Randal Kolo Muani,Randal Kolo,12,France,[],[],3930173,France
24778,Eduardo Camavinga,,6,France,[],[],3930173,France
39420,Bradley Barcola,,25,France,[],[],3930173,France
144059,Warren Zaire Emery,,18,France,[],[],3930173,France
2988,Memphis Depay,,10,Netherlands,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '78:17', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930173,Netherlands
3306,Nathan Aké,,5,Netherlands,[],"[{'position_id': 6, 'position': 'Left Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930173,Netherlands
3311,Daley Blind,,17,Netherlands,[],[],3930173,Netherlands
3567,Georginio Wijnaldum,,8,Netherlands,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '72:21', 'to': '72:39', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 15, 'position': 'Left Center Midfield', 'from': '72:39', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930173,Netherlands
3669,Virgil van Dijk,,4,Netherlands,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930173,Netherlands
7787,Stefan de Vrij,,6,Netherlands,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930173,Netherlands
7829,Wout Weghorst,,9,Netherlands,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '78:17', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930173,Netherlands
8069,Matthijs de Ligt,,3,Netherlands,[],[],3930173,Netherlands
8125,Denzel Dumfries,,22,Netherlands,[],"[{'position_id': 2, 'position': 'Right Back', 'from': '00:00', 'to': '72:39', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 17, 'position': 'Right Wing', 'from': '72:39', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930173,Netherlands
8259,Steven Bergwijn,,25,Netherlands,[],[],3930173,Netherlands
15503,Jerdy Schouten,,24,Netherlands,"[{'time': '30:56', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': '72:21', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930173,Netherlands
15582,Donyell Malen,,18,Netherlands,[],[],3930173,Netherlands
16185,Justin Bijlow,,13,Netherlands,[],[],3930173,Netherlands
20750,Cody Mathès Gakpo,Cody Gakpo,11,Netherlands,[],"[{'position_id': 21, 'position': 'Left Wing', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930173,Netherlands
21582,Tijjani Reijnders,,14,Netherlands,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': '72:39', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 13, 'position': 'Right Center Midfield', 'from': '72:39', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930173,Netherlands
21633,Joey Veerman,,16,Netherlands,[],"[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '72:17', 'to': '72:39', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 10, 'position': 'Center Defensive Midfield', 'from': '72:39', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930173,Netherlands
21880,Brian Brobbey,,19,Netherlands,[],[],3930173,Netherlands
22352,Lutsharel Geertruida,,2,Netherlands,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '72:19', 'to': '72:39', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 2, 'position': 'Right Back', 'from': '72:39', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930173,Netherlands
23230,Ryan Gravenberch,,26,Netherlands,[],[],3930173,Netherlands
25000,Mark Flekken,,23,Netherlands,[],[],3930173,Netherlands
32547,Micky van de Ven,Micky van de Ven,15,Netherlands,[],[],3930173,Netherlands
32712,Jeremie Frimpong,,12,Netherlands,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '00:00', 'to': '72:19', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930173,Netherlands
33281,Joshua Zirkzee,,21,Netherlands,[],[],3930173,Netherlands
37274,Bart Verbruggen,,1,Netherlands,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930173,Netherlands
39092,Ian Maatsen,,20,Netherlands,[],[],3930173,Netherlands
39167,Xavi Simons,,7,Netherlands,[],"[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '00:00', 'to': '72:17', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930173,Netherlands
3042,Mikel Merino Zazón,Mikel Merino,6,Spain,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '93:44', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930172,Spain
3076,Ayoze Pérez Gutiérrez,Ayoze Pérez,26,Spain,[],"[{'position_id': 21, 'position': 'Left Wing', 'from': '77:07', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930172,Spain
3265,José Luis Sanmartín Mato,Joselu,9,Spain,[],[],3930172,Spain
3477,Álvaro Borja Morata Martín,Álvaro Morata,7,Spain,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '77:20', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930172,Spain
4127,David Raya Martin,David Raya,1,Spain,[],[],3930172,Spain
4353,Aymeric Laporte,,14,Spain,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930172,Spain
5202,José Ignacio Fernández Iglesias,Nacho,4,Spain,[],[],3930172,Spain
5721,Daniel Carvajal Ramos,Daniel Carvajal,2,Spain,"[{'time': '94:18', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 2, 'position': 'Right Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930172,Spain
6655,Fabián Ruiz Peña,Fabián Ruiz,8,Spain,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': '93:44', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930172,Spain
6685,Mikel Oyarzabal Ugarte,Mikel Oyarzabal,21,Spain,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '77:20', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930172,Spain
6748,Ferrán Torres García,Ferrán Torres,11,Spain,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '70:49', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930172,Spain
6765,Rodrigo Hernández Cascante,Rodri,16,Spain,"[{'time': '46:17', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 1}]","[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930172,Spain
6821,Jesús Navas González,Jesús Navas,22,Spain,[],[],3930172,Spain
10336,Alejandro Grimaldo García,Álex Grimaldo,12,Spain,[],[],3930172,Spain
11748,Unai Simón Mendibil,Unai Simón,23,Spain,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930172,Spain
16532,Daniel Olmo Carvajal,Daniel Olmo,10,Spain,[],[],3930172,Spain
17620,Marc Cucurella Saseta,Marc Cucurella,24,Spain,[],"[{'position_id': 6, 'position': 'Left Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930172,Spain
