id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,match_id,possession_team_id,team_id,player_id,under_pressure,related_events,off_camera,out,ball_recovery_recovery_failure,ball_recovery_offensive
87844ed5-3e1d-4456-a52c-6db4c631abf3,18,1,00:00:16.384,0,16,Ball Recovery,3,Netherlands,Regular Play,Netherlands,Cody Mathès Gakpo,Left Wing,"[50.0, 29.3]",0.0,3942819,941,941,20750,,,,,,
3b2c986f-812b-48de-9f35-55ddbcb8a013,167,1,00:03:15.253,3,15,Ball Recovery,6,England,From Free Kick,England,Phil Foden,Right Attacking Midfield,"[75.6, 33.8]",0.0,3942819,768,768,4354,True,['2e38c140-c541-4e85-a6a9-22b51627c5c2'],,,,
f2addb44-3710-4c2f-bc08-f0192ffd95b2,172,1,00:03:18.360,3,18,Ball Recovery,7,Netherlands,Regular Play,Netherlands,Virgil van Dijk,Left Center Back,"[32.3, 44.1]",0.0,3942819,941,941,3669,,,,,,
4c5b10c7-a1fe-4f3d-abc8-44d90819cd39,215,1,00:04:15.193,4,15,Ball Recovery,8,England,From Keeper,England,Kieran Trippier,Left Wing Back,"[115.1, 13.3]",0.0,3942819,768,768,3308,,,,,,
4fbf7052-7f9d-4d0a-a0ab-8456f343fad8,283,1,00:05:38.164,5,38,Ball Recovery,10,England,Regular Play,England,Bukayo Saka,Right Wing Back,"[83.5, 46.4]",0.0,3942819,768,768,22084,True,['b835e292-bb34-484c-9a7f-4c87f0bbf5e6'],,,,
41369ce5-ed99-47ff-9d6d-c01bae15e35a,313,1,00:06:07.448,6,7,Ball Recovery,11,Netherlands,Regular Play,Netherlands,Bart Verbruggen,Goalkeeper,"[9.4, 60.2]",0.0,3942819,941,941,37274,,['10a4f914-cf56-4dbd-9981-e0dad8712613'],,,,
ffcb3b6c-a3f0-4e02-b676-1527c24bf456,356,1,00:08:06.697,8,6,Ball Recovery,12,England,From Kick Off,England,Jude Bellingham,Left Attacking Midfield,"[94.4, 18.4]",0.0,3942819,768,768,30714,True,['c5ff2283-132f-44d7-b9f7-cf3aba0135e6'],,,,
f1e327e4-81b2-4c14-9729-335510cbe988,381,1,00:08:29.547,8,29,Ball Recovery,12,England,From Kick Off,England,Jude Bellingham,Left Attacking Midfield,"[91.4, 18.7]",0.0,3942819,768,768,30714,,,,,,
a7481a32-b1b6-4c84-a9af-de919781d71b,390,1,00:10:33.733,10,33,Ball Recovery,13,England,From Free Kick,Netherlands,Donyell Malen,Right Wing,"[25.6, 54.3]",0.0,3942819,768,941,15582,,,,,,
f03d78d5-3514-4842-b187-fb59d2c00721,396,1,00:10:38.562,10,38,Ball Recovery,13,England,From Free Kick,England,Bukayo Saka,Right Wing Back,"[69.5, 65.0]",0.0,3942819,768,768,22084,True,"['204d4cad-b43a-48b9-8e3d-80ae55ad2a20', '6486a609-2980-4a93-8981-b685baea7e8d']",,,,
1a1287e5-46bb-4b03-9537-0cbd0d6af170,489,1,00:13:35.190,13,35,Ball Recovery,18,England,From Throw In,England,Harry Kane,Center Forward,"[88.2, 34.6]",0.0,3942819,768,768,10955,,,,,,
23fa0aa9-43f8-4652-9d9c-f8f9f5397470,500,1,00:13:43.353,13,43,Ball Recovery,18,England,From Throw In,England,Harry Kane,Center Forward,"[106.5, 34.9]",0.0,3942819,768,768,10955,,,,,,
d035bc7f-e05d-4f58-867c-b0a40d04700a,512,1,00:19:07.359,19,7,Ball Recovery,22,Netherlands,Regular Play,Netherlands,Virgil van Dijk,Left Center Back,"[28.7, 71.3]",0.0,3942819,941,941,3669,,['3e0af3f8-a83c-4345-a927-5a33157a3483'],,,,
aab58da1-5bf2-4c47-8f61-ca64d784f72b,614,1,00:21:22.244,21,22,Ball Recovery,24,England,From Throw In,England,Harry Kane,Center Forward,"[90.6, 8.8]",0.0,3942819,768,768,10955,,,,,,
7165f199-d424-4817-8ea5-00292d42397b,621,1,00:21:31.934,21,31,Ball Recovery,25,Netherlands,Regular Play,Netherlands,Tijjani Reijnders,Left Defensive Midfield,"[15.5, 33.2]",0.0,3942819,941,941,21582,,['5b595834-311a-4c4d-809a-0d6e78c0694a'],,,,
d736a672-e311-43de-aaf8-743e217b834d,646,1,00:22:12.967,22,12,Ball Recovery,27,England,Regular Play,England,Phil Foden,Right Attacking Midfield,"[79.6, 62.2]",0.0,3942819,768,768,4354,,,,,,
fbd4060f-863c-4eee-b607-208d21e127f2,701,1,00:23:36.065,23,36,Ball Recovery,30,England,Other,England,Kyle Walker,Right Center Back,"[104.1, 73.4]",0.0,3942819,768,768,3205,,,,,,
bc4b0f92-62aa-415c-885b-2914869d1062,775,1,00:24:45.670,24,45,Ball Recovery,30,England,Other,Netherlands,Xavi Simons,Center Attacking Midfield,"[27.9, 54.2]",0.0,3942819,768,941,39167,,,,,,
8447f54b-7c4d-430c-ac2f-4677ba0afe46,802,1,00:25:08.182,25,8,Ball Recovery,31,Netherlands,Regular Play,Netherlands,Bart Verbruggen,Goalkeeper,"[3.0, 33.8]",0.0,3942819,941,941,37274,,,,,,
9fe48f47-2a3a-4f5c-9023-ca658bc528e1,818,1,00:25:31.308,25,31,Ball Recovery,31,Netherlands,Regular Play,Netherlands,Tijjani Reijnders,Left Defensive Midfield,"[84.2, 34.5]",0.0,3942819,941,941,21582,,['5d1865af-d69a-4c04-92da-e653974d73c1'],,,,
079e73ce-07b0-4453-9ef4-959fe5ee6b45,826,1,00:25:38.504,25,38,Ball Recovery,31,Netherlands,Regular Play,Netherlands,Tijjani Reijnders,Left Defensive Midfield,"[93.6, 50.4]",0.0,3942819,941,941,21582,,,,,,
5f6b427f-1f35-44e1-99ba-30bc49146975,922,1,00:27:32.665,27,32,Ball Recovery,33,England,Regular Play,Netherlands,Bart Verbruggen,Goalkeeper,"[7.0, 40.6]",0.0,3942819,768,941,37274,,,,,,
5a7df1dd-88bc-4518-a7c6-7347ba5ffeb1,1060,1,00:32:10.275,32,10,Ball Recovery,38,England,Regular Play,England,Marc Guehi,Left Center Back,"[35.8, 14.1]",0.0,3942819,768,768,34526,,['a17ae1df-099b-43d5-994b-36362eb2ec9b'],,,,
8ad05821-7991-49d4-917a-7c952d01ee53,1095,1,00:32:40.054,32,40,Ball Recovery,38,England,Regular Play,England,Kobbie Mainoo,Right Defensive Midfield,"[62.3, 36.3]",0.0,3942819,768,768,99174,,,,,,
030b97d9-8a77-4522-8056-e2714ec2929e,1098,1,00:32:46.995,32,46,Ball Recovery,38,England,Regular Play,Netherlands,Bart Verbruggen,Goalkeeper,"[11.1, 47.4]",0.0,3942819,768,941,37274,,['6a10c849-9f5b-4f76-bf17-dd08e56d26db'],,,,
51ba7ec5-1e8c-4261-adf1-2a98891314bb,1103,1,00:34:50.663,34,50,Ball Recovery,39,Netherlands,Regular Play,Netherlands,Bart Verbruggen,Goalkeeper,"[6.5, 48.5]",0.0,3942819,941,941,37274,,,True,,,
0357b22e-cdcd-45b2-8774-99bc1f926d40,1359,1,00:40:54.108,40,54,Ball Recovery,47,Netherlands,Regular Play,Netherlands,Donyell Malen,Center Forward,"[37.9, 25.7]",0.0,3942819,941,941,15582,True,"['cd7648a6-0c91-4cb7-b7e0-cffdd4ef6fcb', 'e94ee158-2d84-439c-bda7-95b1fc75a1b3']",,,,
aaf2b70f-2fba-4acd-a209-3ca188769668,1449,1,00:43:01.449,43,1,Ball Recovery,48,England,From Throw In,England,Jude Bellingham,Left Attacking Midfield,"[103.5, 7.4]",0.0,3942819,768,768,30714,,,,,,
bf8c007d-2970-47af-9f14-3ace5c3c53ae,1455,1,00:43:08.956,43,8,Ball Recovery,48,England,From Throw In,England,John Stones,Center Back,"[57.2, 62.0]",0.0,3942819,768,768,3244,,,,,,
cb93774c-e7e0-4ad6-9fcd-2e247f910ab2,1491,1,00:43:48.673,43,48,Ball Recovery,48,England,From Throw In,England,Declan Rice,Left Defensive Midfield,"[80.0, 26.9]",0.0,3942819,768,768,3943,,,,,,
bd76fd0c-02af-491d-8a66-ede1eff418eb,1656,1,00:46:48.802,46,48,Ball Recovery,49,Netherlands,From Keeper,Netherlands,Joey Veerman,Center Attacking Midfield,"[90.8, 75.6]",0.0,3942819,941,941,21633,,,,,,
47109161-4412-45e5-9237-fc9a2ac1c03b,1799,2,00:02:44.793,47,44,Ball Recovery,56,England,Regular Play,England,Jordan Pickford,Goalkeeper,"[10.6, 60.2]",0.0,3942819,768,768,3468,,['a72d1f52-bca9-4040-9ace-39f726eb5964'],,,,
4fdb20eb-e149-4cc4-9a2d-3a30da2931c5,1832,2,00:03:32.428,48,32,Ball Recovery,58,Netherlands,Regular Play,Netherlands,Jerdy Schouten,Right Defensive Midfield,"[15.7, 48.3]",0.0,3942819,941,941,15503,,['f6bf469e-dc15-48ca-a72c-8269d92b6c2d'],,,,
2356dfb4-53c9-4b6b-aefc-83bf2564b5db,1949,2,00:06:08.371,51,8,Ball Recovery,64,England,Regular Play,England,John Stones,Center Back,"[52.4, 21.1]",0.0,3942819,768,768,3244,,['ff903f61-8d0c-4870-9c0e-77c80245920d'],,,,
b113656b-1486-4f0b-b834-fd7b3ef289a7,2054,2,00:08:13.693,53,13,Ball Recovery,66,Netherlands,Regular Play,Netherlands,Tijjani Reijnders,Left Defensive Midfield,"[93.8, 57.0]",0.0,3942819,941,941,21582,,,,,,
b15b04e4-2974-4618-bdb5-cfb7e0f6675e,2062,2,00:08:49.487,53,49,Ball Recovery,67,England,From Throw In,England,Luke Shaw,Left Wing Back,"[25.9, 5.6]",0.0,3942819,768,768,3382,,['5fbc261f-ef40-4135-830c-2bfe7a9c9faf'],,,,
80f0bcbe-0710-4d60-9f7f-5c0e097cb64e,2078,2,00:09:34.010,54,34,Ball Recovery,68,Netherlands,From Throw In,Netherlands,Joey Veerman,Center Attacking Midfield,"[48.5, 54.4]",0.0,3942819,941,941,21633,,['b63cea5a-739e-466a-b446-a970f0285828'],,,,
fe73f915-c4c6-4b65-a848-a7a4de9aaf66,2126,2,00:10:36.737,55,36,Ball Recovery,71,Netherlands,Regular Play,Netherlands,Nathan Aké,Left Back,"[23.5, 20.4]",0.0,3942819,941,941,3306,,,,,,
f54320e5-0fd4-4832-980c-d944d5d2b4ba,2229,2,00:12:22.840,57,22,Ball Recovery,72,England,Regular Play,England,Kobbie Mainoo,Right Defensive Midfield,"[86.5, 77.4]",0.0,3942819,768,768,99174,,,,,,
be72292c-e08e-4329-8e2b-dda040b2904d,2541,2,00:21:48.321,66,48,Ball Recovery,86,Netherlands,Regular Play,Netherlands,Jerdy Schouten,Right Defensive Midfield,"[37.8, 37.7]",0.0,3942819,941,941,15503,,,,,,
2a218206-9eae-41ce-8903-05d0bf859d71,2623,2,00:24:58.143,69,58,Ball Recovery,89,Netherlands,From Goal Kick,Netherlands,Bart Verbruggen,Goalkeeper,"[8.0, 44.0]",0.0,3942819,941,941,37274,,['5792f18d-9cb2-426a-9fd8-646812f0218b'],,,,
7aae6304-c097-44a5-b18f-f84577ca257c,2725,2,00:26:58.252,71,58,Ball Recovery,91,England,Regular Play,England,Kobbie Mainoo,Right Defensive Midfield,"[35.4, 58.2]",0.0,3942819,768,768,99174,,,,,,
b85d2ef9-a1f6-49d2-bc33-3c93937592ac,2795,2,00:28:48.755,73,48,Ball Recovery,93,Netherlands,From Goal Kick,England,Jordan Pickford,Goalkeeper,"[9.0, 49.4]",0.0,3942819,941,768,3468,,,,,,
9f7dacab-15ce-48c1-ab99-de95b7d96a42,2947,2,00:31:58.794,76,58,Ball Recovery,94,Netherlands,From Throw In,Netherlands,Xavi Simons,Right Wing,"[104.9, 46.3]",0.0,3942819,941,941,39167,,,,,,
3fe48196-f852-4183-8669-844dfd19e312,2985,2,00:33:13.084,78,13,Ball Recovery,96,England,From Throw In,England,Jude Bellingham,Left Attacking Midfield,"[63.0, 29.2]",0.0,3942819,768,768,30714,,,,,,
fab754bf-89f1-4565-95a6-5045d009d6ae,2992,2,00:33:23.324,78,23,Ball Recovery,96,England,From Throw In,England,Declan Rice,Left Defensive Midfield,"[78.2, 46.4]",0.0,3942819,768,768,3943,,,,,,
868e6fa5-8ae4-4575-b369-d48d4a5dadd3,3208,2,00:38:13.579,83,13,Ball Recovery,100,England,Regular Play,England,Jordan Pickford,Goalkeeper,"[6.7, 49.9]",0.0,3942819,768,768,3468,,,,,,
9292d978-7b33-4aad-9072-83e0dce9562b,3251,2,00:39:13.340,84,13,Ball Recovery,102,England,Regular Play,England,Jude Bellingham,Left Attacking Midfield,"[86.0, 5.9]",0.0,3942819,768,768,30714,,,,,,
632a9451-e518-4923-8990-88eab3e762bd,3335,2,00:43:38.033,88,38,Ball Recovery,108,England,Regular Play,England,Marc Guehi,Left Center Back,"[27.9, 24.1]",0.0,3942819,768,768,34526,,['e1898a7b-9edb-4759-8a4f-324e10d20872'],,,,
0693095b-5bff-4c39-bed9-f9294e73a41d,3384,2,00:44:55.155,89,55,Ball Recovery,109,England,From Free Kick,England,Cole Palmer,Right Attacking Midfield,"[80.3, 68.8]",0.0,3942819,768,768,39461,,,,,,
2852404e-7f98-4d57-ba0c-8fd835fc4ba2,3406,2,00:48:13.615,93,13,Ball Recovery,110,Netherlands,From Kick Off,Netherlands,Jerdy Schouten,Right Defensive Midfield,"[65.2, 70.9]",0.0,3942819,941,941,15503,,['dc47c120-0517-4f46-b074-8c4721eebfa2'],,,,
621b6409-c1bc-4bda-9ccb-1ae89d5bb554,3415,2,00:48:19.717,93,19,Ball Recovery,110,Netherlands,From Kick Off,England,Declan Rice,Right Defensive Midfield,"[41.8, 48.9]",0.0,3942819,941,768,3943,True,['032a5a12-2f35-4645-aced-6411a8912dd2'],,,,
666ccd3e-e195-4c31-97e2-179ba89185aa,3427,2,00:48:27.338,93,27,Ball Recovery,110,Netherlands,From Kick Off,Netherlands,Jerdy Schouten,Right Defensive Midfield,"[37.5, 43.6]",0.0,3942819,941,941,15503,,['c07456d4-8d58-41e8-8c23-5a831ef07ccd'],,,,
2ccf5055-8ea1-46fb-935d-47ce9095a45e,3459,2,00:49:05.565,94,5,Ball Recovery,113,Netherlands,Regular Play,Netherlands,Jerdy Schouten,Right Defensive Midfield,"[45.4, 54.6]",0.0,3942819,941,941,15503,,['7cd603dd-4c46-4248-9b5c-141c541ddc91'],,,,
01acc5fe-db28-493a-b3aa-1a23727586e7,3477,2,00:49:22.003,94,22,Ball Recovery,113,Netherlands,Regular Play,England,Jude Bellingham,Left Attacking Midfield,"[20.4, 33.3]",0.0,3942819,941,768,30714,,['7778703a-c4a1-47c4-a7ad-cf9c1a365f47'],,,,
911ed36d-0462-41ff-8416-6573fc67b95a,97,1,00:02:19.657,2,19,Ball Recovery,7,Spain,From Throw In,Spain,Robin Aime Robert Le Normand,Right Center Back,"[33.7, 66.7]",0.0,3943043,772,772,22128,,['11c7481c-4526-414f-93c1-d7435bc5bab8'],,,,
3c7f6138-6b3d-4fff-bbac-081bf1412b44,154,1,00:03:22.368,3,22,Ball Recovery,9,Spain,Regular Play,Spain,Robin Aime Robert Le Normand,Right Center Back,"[43.5, 39.1]",0.0,3943043,772,772,22128,,,,,,
79b2bc94-ea44-4721-986f-d1e8487bdb1f,201,1,00:04:15.097,4,15,Ball Recovery,9,Spain,Regular Play,Spain,Nicholas Williams Arthuer,Left Wing,"[103.8, 8.0]",0.0,3943043,772,772,68574,,,,,,
6d9ee837-aa30-4746-97ed-590a194f14ac,222,1,00:05:03.269,5,3,Ball Recovery,12,Spain,Regular Play,Spain,Fabián Ruiz Peña,Left Defensive Midfield,"[56.1, 5.1]",0.0,3943043,772,772,6655,,,,,,
819c5e48-36e3-429e-b1a0-4a03a91d25ff,354,1,00:07:13.553,7,13,Ball Recovery,13,England,Regular Play,England,Declan Rice,Left Defensive Midfield,"[10.8, 51.4]",0.0,3943043,768,768,3943,,,,,,
c3ba2cef-6c6e-4e9b-b863-9e62947e2dc7,414,1,00:08:29.194,8,29,Ball Recovery,18,England,Regular Play,England,Declan Rice,Left Defensive Midfield,"[46.1, 50.3]",0.0,3943043,768,768,3943,,['82e926d5-8b6d-4823-b15b-7b148dc8365d'],,,,
f847ba6f-5feb-4c88-8050-0b60bb7d9aaa,481,1,00:11:02.461,11,2,Ball Recovery,21,Spain,From Free Kick,Spain,Marc Cucurella Saseta,Left Back,"[50.2, 26.3]",0.0,3943043,772,772,17620,,['3b896fd1-c730-44c6-9ea7-b5d4e4cacffd'],,,,
38873edf-11fd-4191-8130-1ef1d88ea25c,503,1,00:13:08.562,13,8,Ball Recovery,24,Spain,Regular Play,Spain,Unai Simón Mendibil,Goalkeeper,"[10.7, 43.3]",0.0,3943043,772,772,11748,,['629a9dc4-3301-4835-abd0-d6f602e2e8d6'],,,,
d319299b-666a-4b26-88b0-0f7f2770399f,562,1,00:15:22.664,15,22,Ball Recovery,27,England,From Corner,England,Declan Rice,Left Defensive Midfield,"[76.1, 63.0]",0.0,3943043,768,768,3943,,,,,,
9344d801-35b9-4350-88cb-57736ae42f20,611,1,00:16:23.125,16,23,Ball Recovery,27,England,From Corner,England,Jude Bellingham,Left Wing,"[96.0, 24.5]",0.0,3943043,768,768,30714,,,,,,
a5daca8b-fdc6-4a93-b84e-10155ceb5bb6,621,1,00:16:32.731,16,32,Ball Recovery,27,England,From Corner,Spain,Álvaro Borja Morata Martín,Center Forward,"[29.7, 54.1]",0.0,3943043,768,772,3477,,,,,,
eeb3d311-40ec-4d0d-a3e4-8bfd010edcf8,741,1,00:19:27.713,19,27,Ball Recovery,32,Spain,From Throw In,England,Declan Rice,Left Defensive Midfield,"[56.6, 35.2]",0.0,3943043,772,768,3943,,['36cb53b8-b410-411a-86df-061212128c37'],,,,
8b20398c-b668-45b7-93d1-67d0d484868b,822,1,00:20:51.895,20,51,Ball Recovery,33,England,Regular Play,England,Kobbie Mainoo,Right Defensive Midfield,"[22.2, 49.6]",0.0,3943043,768,768,99174,,['88bb6962-feb3-487b-8161-f27cdc0c1e27'],,,,
2f19dc31-bc99-4680-98fa-82d43a28a073,865,1,00:22:06.821,22,6,Ball Recovery,35,Spain,Regular Play,England,John Stones,Right Center Back,"[70.3, 66.6]",0.0,3943043,772,768,3244,,,,True,True,
67738bb3-0c0d-4fc8-9373-a64f0409dfae,907,1,00:23:17.167,23,17,Ball Recovery,39,Spain,From Corner,England,Bukayo Saka,Right Wing,"[22.4, 27.3]",0.0,3943043,772,768,22084,,,,,,
5999f8da-e57e-40a4-9023-8abf05466c66,920,1,00:24:08.643,24,8,Ball Recovery,40,England,From Free Kick,England,Kobbie Mainoo,Right Defensive Midfield,"[81.4, 59.5]",0.0,3943043,768,768,99174,,,,,,
894bd747-d878-4d09-9a63-3fd399b86bd1,1092,1,00:28:33.865,28,33,Ball Recovery,46,England,From Keeper,England,Jude Bellingham,Left Wing,"[105.7, 2.2]",0.0,3943043,768,768,30714,True,['993a7079-6698-464e-829e-8fb6d26b6e88'],,,,
b0077634-a13b-4f14-928a-4a6d8a2728de,1115,1,00:29:06.440,29,6,Ball Recovery,48,Spain,From Throw In,Spain,Daniel Carvajal Ramos,Right Back,"[21.3, 71.6]",0.0,3943043,772,772,5721,True,"['091e8c8b-ecc4-4852-b06f-0c7c68b180da', '526d1caf-e4d3-4e3a-9de4-eec417744baf']",,,,
33ce21d1-21ff-4ac3-b2f2-001a6c84f81a,1120,1,00:29:11.957,29,11,Ball Recovery,49,England,Regular Play,England,John Stones,Right Center Back,"[63.5, 27.9]",0.0,3943043,768,768,3244,,['866b00b3-43fc-4c7a-88c4-6038a543d51e'],,,,
f93e93b6-6b14-4098-aac1-4126a4e5df7f,1135,1,00:29:23.091,29,23,Ball Recovery,50,Spain,Regular Play,Spain,Unai Simón Mendibil,Goalkeeper,"[4.7, 26.5]",0.0,3943043,772,772,11748,,,,,,
1f04197c-9179-4bbc-9fc1-7bbb3c650688,1207,1,00:32:20.813,32,20,Ball Recovery,54,Spain,Regular Play,Spain,Unai Simón Mendibil,Goalkeeper,"[8.0, 45.4]",0.0,3943043,772,772,11748,,,,,,
d3ba837e-0c68-4318-9fc7-c45108e0cf8f,1212,1,00:32:41.412,32,41,Ball Recovery,56,Spain,Other,Spain,Unai Simón Mendibil,Goalkeeper,"[11.1, 43.1]",0.0,3943043,772,772,11748,,,,,,
f89f504e-51a9-4a32-93d8-cbd5ae848663,1272,1,00:35:00.000,35,0,Ball Recovery,58,Spain,From Corner,England,Harry Kane,Center Forward,"[14.3, 47.6]",0.0,3943043,772,768,10955,True,['757f345a-865f-4c1f-bb63-ee79a36e2304'],,,,
9ee9a0c5-61b7-4dd4-9a75-23a40bd351a1,1280,1,00:35:07.752,35,7,Ball Recovery,58,Spain,From Corner,Spain,Daniel Olmo Carvajal,Center Attacking Midfield,"[75.3, 4.7]",0.0,3943043,772,772,16532,True,['79ea7acc-b9a7-4694-a46d-35ba7e365ba3'],,,,
018a97dd-d462-4ca0-b443-2289bafc68e7,1380,1,00:37:25.736,37,25,Ball Recovery,60,Spain,Regular Play,Spain,Daniel Carvajal Ramos,Right Back,"[89.0, 72.8]",0.0,3943043,772,772,5721,,,,,,
2c9bd7a9-0fd2-4c80-a643-8c9a20d932da,1390,1,00:37:37.551,37,37,Ball Recovery,60,Spain,Regular Play,England,Jude Bellingham,Left Wing,"[31.1, 14.3]",0.0,3943043,772,768,30714,,,,,,
16c2425e-7b3f-4e03-8348-03c8b7559d78,1496,1,00:39:37.004,39,37,Ball Recovery,64,Spain,Regular Play,Spain,Fabián Ruiz Peña,Left Defensive Midfield,"[24.8, 39.3]",0.0,3943043,772,772,6655,,,,,,
9249cae8-358b-46c1-8089-08dcb559f0c1,1570,1,00:40:48.268,40,48,Ball Recovery,66,England,Regular Play,Spain,Rodrigo Hernández Cascante,Right Defensive Midfield,"[35.4, 67.5]",0.0,3943043,768,772,6765,,['1930bf39-95f7-402b-88cb-249f5db4ba25'],,,True,
86726000-4c1e-459e-ae33-e1c46273af46,1573,1,00:40:49.296,40,49,Ball Recovery,66,England,Regular Play,England,Jude Bellingham,Left Wing,"[81.2, 5.2]",0.0,3943043,768,768,30714,True,"['36827055-e882-4974-acc2-548cecc84c9e', 'c20640f3-5ada-4159-82ea-d6e47c1bcfa0']",,,,
eab1d692-3fa4-4207-91d3-4f68ec0b019c,1586,1,00:41:01.677,41,1,Ball Recovery,67,Spain,Regular Play,Spain,Robin Aime Robert Le Normand,Right Center Back,"[18.6, 44.0]",0.0,3943043,772,772,22128,,['c8976dd8-a60a-4ab3-a2d4-8e0344eb4a4c'],,,,
580fd1fa-606d-4b07-a1ed-46122e11c3cb,1620,1,00:42:02.167,42,2,Ball Recovery,69,Spain,Regular Play,Spain,Aymeric Laporte,Left Center Back,"[45.1, 64.0]",0.0,3943043,772,772,4353,,['5733c146-42c5-4304-a8d1-e5cb128bc40c'],,,,
349cc492-5b1d-47d0-a852-3db4517683a9,1637,1,00:42:24.347,42,24,Ball Recovery,69,Spain,Regular Play,Spain,Álvaro Borja Morata Martín,Center Forward,"[114.8, 33.8]",0.0,3943043,772,772,3477,,,,,,
8f0e9df2-fcdd-4c69-9f6b-e1ac0f85f903,1646,1,00:43:03.406,43,3,Ball Recovery,71,England,Regular Play,England,Kobbie Mainoo,Right Defensive Midfield,"[8.1, 19.2]",0.0,3943043,768,768,99174,,,,,,
ce472a75-ff87-4912-9dfd-da0ace7b2223,1655,1,00:43:51.569,43,51,Ball Recovery,73,Spain,Regular Play,Spain,Rodrigo Hernández Cascante,Right Defensive Midfield,"[27.8, 24.7]",0.0,3943043,772,772,6765,,['b69c6439-7e7d-4688-9e92-c028ff45a8ff'],,,,
8a10d3b0-bb62-4881-96ed-814e75b2f534,1677,1,00:44:08.583,44,8,Ball Recovery,74,England,Regular Play,England,Kyle Walker,Right Back,"[90.4, 53.6]",0.0,3943043,768,768,3205,True,['a323ac00-b481-4fcb-9b05-50ea55672c90'],,,,
72c80d23-f91b-4b8e-b1b5-321ceff55f85,1685,1,00:45:41.795,45,41,Ball Recovery,75,England,From Free Kick,England,Phil Foden,Center Attacking Midfield,"[116.1, 29.5]",0.0,3943043,768,768,4354,,,,,,
c4172b77-010d-4699-906a-1119f227a364,1732,2,00:00:25.837,45,25,Ball Recovery,80,Spain,From Kick Off,Spain,Daniel Olmo Carvajal,Center Attacking Midfield,"[52.9, 29.7]",0.0,3943043,772,772,16532,,['28d1d1b6-1bea-4c43-aa0a-71ac15b4b676'],,,,
b42eb50b-51e7-4a93-adea-f6a36484e2f2,2093,2,00:09:10.513,54,10,Ball Recovery,91,Spain,From Free Kick,Spain,Daniel Carvajal Ramos,Right Back,"[78.4, 76.1]",0.0,3943043,772,772,5721,,['ac96b621-56e4-405b-a621-62995ec308dd'],,,,
c80fff98-9741-448f-addd-8f58ad0cc0e8,2134,2,00:10:02.005,55,2,Ball Recovery,92,Spain,From Throw In,Spain,Daniel Carvajal Ramos,Right Back,"[109.3, 73.0]",0.0,3943043,772,772,5721,,,,,,
92c69389-c964-4634-afed-561ef2db0c59,2151,2,00:10:20.202,55,20,Ball Recovery,92,Spain,From Throw In,Spain,Fabián Ruiz Peña,Left Defensive Midfield,"[82.0, 54.2]",0.0,3943043,772,772,6655,,['23d18e6a-da4d-4b87-a024-ff855d45aab7'],,,,
4d07fee0-e55f-488b-92be-583be6b5354f,2197,2,00:11:32.227,56,32,Ball Recovery,94,England,From Free Kick,Spain,Robin Aime Robert Le Normand,Right Center Back,"[15.0, 53.8]",0.0,3943043,768,772,22128,,['a5f524a7-0dc5-4db7-b315-c4634ac48d96'],,,,
b3aeb4a1-1e1d-4db1-addd-fe64c10a9e76,2271,2,00:13:18.624,58,18,Ball Recovery,97,Spain,From Throw In,Spain,Álvaro Borja Morata Martín,Center Forward,"[64.7, 59.7]",0.0,3943043,772,772,3477,,,,,,
718425ea-91d3-4a85-9d06-1b558043d802,2311,2,00:13:53.658,58,53,Ball Recovery,98,England,Regular Play,England,Jordan Pickford,Goalkeeper,"[8.4, 42.3]",0.0,3943043,768,768,3468,,,,,,
e4021c76-3788-4212-b0cb-f98303ec73d9,2356,2,00:14:44.810,59,44,Ball Recovery,98,England,Regular Play,England,Kobbie Mainoo,Right Defensive Midfield,"[104.0, 72.0]",0.0,3943043,768,768,99174,True,['d241d754-c431-4293-98fa-9ed716c62e2e'],,,,
46977092-e851-4d9f-aa43-c271f0e6f2bd,2361,2,00:14:48.566,59,48,Ball Recovery,98,England,Regular Play,Spain,Nicholas Williams Arthuer,Left Wing,"[16.1, 5.2]",0.0,3943043,768,772,68574,True,['219d6bf9-1175-4820-ac7e-bf66462f0960'],,,,
d422550b-f353-4061-b1af-43a134526c80,2397,2,00:15:53.409,60,53,Ball Recovery,99,England,From Throw In,England,Jude Bellingham,Left Wing,"[89.4, 45.6]",0.0,3943043,768,768,30714,True,['7bbcb3f6-d63e-4592-b22e-e97830aa97ef'],,,,
0205ff67-50d2-47d0-87af-1280fa60de47,2442,2,00:17:48.815,62,48,Ball Recovery,100,England,From Free Kick,England,Declan Rice,Left Defensive Midfield,"[70.1, 71.2]",0.0,3943043,768,768,3943,,,,,,
73157804-83d1-4850-8c91-820b5dca40f0,2527,2,00:21:28.537,66,28,Ball Recovery,106,Spain,From Corner,England,Phil Foden,Center Attacking Midfield,"[17.5, 43.1]",0.0,3943043,772,768,4354,,,,,,
c4d9baf1-642f-44c8-aa46-7ffc60110961,2556,2,00:23:04.937,68,4,Ball Recovery,109,Spain,Regular Play,Spain,Fabián Ruiz Peña,Left Defensive Midfield,"[82.0, 14.1]",0.0,3943043,772,772,6655,,,,,,
6c9bdf8a-8127-458a-8725-cfc309e60bc9,2570,2,00:23:47.280,68,47,Ball Recovery,110,Spain,From Corner,Spain,Daniel Olmo Carvajal,Center Attacking Midfield,"[99.3, 20.5]",0.0,3943043,772,772,16532,,,,,,
